t = 5.64 , x = 1.55, u = 0.956895
t = 5.64 , x = 1.6, u = 0.956896
t = 5.64 , x = 1.65, u = 0.956897
t = 5.64 , x = 1.7, u = 0.956898
t = 5.64 , x = 1.75, u = 0.956898
t = 5.64 , x = 1.8, u = 0.956899
t = 5.64 , x = 1.85, u = 0.956899
t = 5.64 , x = 1.9, u = 0.9569
t = 5.64 , x = 1.95, u = 0.9569
t = 5.64 , x = 2, u = 0.956901
t = 5.64 , x = 2.05, u = 0.956901
t = 5.64 , x = 2.1, u = 0.956902
t = 5.64 , x = 2.15, u = 0.956902
t = 5.64 , x = 2.2, u = 0.956902
t = 5.64 , x = 2.25, u = 0.956903
t = 5.64 , x = 2.3, u = 0.956903
t = 5.64 , x = 2.35, u = 0.956903
t = 5.64 , x = 2.4, u = 0.956903
t = 5.64 , x = 2.45, u = 0.956903
t = 5.64 , x = 2.5, u = 0.956903
t = 5.64 , x = 2.55, u = 0.956903
t = 5.64 , x = 2.6, u = 0.956903
t = 5.64 , x = 2.65, u = 0.956903
t = 5.64 , x = 2.7, u = 0.956903
t = 5.64 , x = 2.75, u = 0.956903
t = 5.64 , x = 2.8, u = 0.956902
t = 5.64 , x = 2.85, u = 0.956902
t = 5.64 , x = 2.9, u = 0.956902
t = 5.64 , x = 2.95, u = 0.956901
t = 5.64 , x = 3, u = 0.956901
t = 5.64 , x = 3.05, u = 0.9569
t = 5.64 , x = 3.1, u = 0.9569
t = 5.64 , x = 3.15, u = 0.956899
t = 5.64 , x = 3.2, u = 0.956899
t = 5.64 , x = 3.25, u = 0.956898
t = 5.64 , x = 3.3, u = 0.956898
t = 5.64 , x = 3.35, u = 0.956897
t = 5.64 , x = 3.4, u = 0.956896
t = 5.64 , x = 3.45, u = 0.956895
t = 5.64 , x = 3.5, u = 0.956895
t = 5.64 , x = 3.55, u = 0.956894
t = 5.64 , x = 3.6, u = 0.956893
t = 5.64 , x = 3.65, u = 0.956892
t = 5.64 , x = 3.7, u = 0.956892
t = 5.64 , x = 3.75, u = 0.956891
t = 5.64 , x = 3.8, u = 0.95689
t = 5.64 , x = 3.85, u = 0.956889
t = 5.64 , x = 3.9, u = 0.956889
t = 5.64 , x = 3.95, u = 0.956888
t = 5.64 , x = 4, u = 0.956887
t = 5.64 , x = 4.05, u = 0.956886
t = 5.64 , x = 4.1, u = 0.956886
t = 5.64 , x = 4.15, u = 0.956885
t = 5.64 , x = 4.2, u = 0.956884
t = 5.64 , x = 4.25, u = 0.956884
t = 5.64 , x = 4.3, u = 0.956883
t = 5.64 , x = 4.35, u = 0.956882
t = 5.64 , x = 4.4, u = 0.956882
t = 5.64 , x = 4.45, u = 0.956881
t = 5.64 , x = 4.5, u = 0.956881
t = 5.64 , x = 4.55, u = 0.956881
t = 5.64 , x = 4.6, u = 0.95688
t = 5.64 , x = 4.65, u = 0.95688
t = 5.64 , x = 4.7, u = 0.956879
t = 5.64 , x = 4.75, u = 0.956879
t = 5.64 , x = 4.8, u = 0.956879
t = 5.64 , x = 4.85, u = 0.956879
t = 5.64 , x = 4.9, u = 0.956879
t = 5.64 , x = 4.95, u = 0.956879
t = 5.66 , x = 0, u = 0.957697
t = 5.66 , x = 0.05, u = 0.957697
t = 5.66 , x = 0.1, u = 0.957697
t = 5.66 , x = 0.15, u = 0.957697
t = 5.66 , x = 0.2, u = 0.957697
t = 5.66 , x = 0.25, u = 0.957697
t = 5.66 , x = 0.3, u = 0.957698
t = 5.66 , x = 0.35, u = 0.957698
t = 5.66 , x = 0.4, u = 0.957698
t = 5.66 , x = 0.45, u = 0.957699
t = 5.66 , x = 0.5, u = 0.957699
t = 5.66 , x = 0.55, u = 0.957699
t = 5.66 , x = 0.6, u = 0.9577
t = 5.66 , x = 0.65, u = 0.9577
t = 5.66 , x = 0.7, u = 0.957701
t = 5.66 , x = 0.75, u = 0.957702
t = 5.66 , x = 0.8, u = 0.957702
t = 5.66 , x = 0.85, u = 0.957703
t = 5.66 , x = 0.9, u = 0.957703
t = 5.66 , x = 0.95, u = 0.957704
t = 5.66 , x = 1, u = 0.957705
t = 5.66 , x = 1.05, u = 0.957706
t = 5.66 , x = 1.1, u = 0.957706
t = 5.66 , x = 1.15, u = 0.957707
t = 5.66 , x = 1.2, u = 0.957708
t = 5.66 , x = 1.25, u = 0.957708
t = 5.66 , x = 1.3, u = 0.957709
t = 5.66 , x = 1.35, u = 0.95771
t = 5.66 , x = 1.4, u = 0.957711
t = 5.66 , x = 1.45, u = 0.957711
t = 5.66 , x = 1.5, u = 0.957712
t = 5.66 , x = 1.55, u = 0.957713
t = 5.66 , x = 1.6, u = 0.957713
t = 5.66 , x = 1.65, u = 0.957714
t = 5.66 , x = 1.7, u = 0.957715
t = 5.66 , x = 1.75, u = 0.957715
t = 5.66 , x = 1.8, u = 0.957716
t = 5.66 , x = 1.85, u = 0.957716
t = 5.66 , x = 1.9, u = 0.957717
t = 5.66 , x = 1.95, u = 0.957717
t = 5.66 , x = 2, u = 0.957718
t = 5.66 , x = 2.05, u = 0.957718
t = 5.66 , x = 2.1, u = 0.957719
t = 5.66 , x = 2.15, u = 0.957719
t = 5.66 , x = 2.2, u = 0.957719
t = 5.66 , x = 2.25, u = 0.95772
t = 5.66 , x = 2.3, u = 0.95772
t = 5.66 , x = 2.35, u = 0.95772
t = 5.66 , x = 2.4, u = 0.95772
t = 5.66 , x = 2.45, u = 0.95772
t = 5.66 , x = 2.5, u = 0.95772
t = 5.66 , x = 2.55, u = 0.95772
t = 5.66 , x = 2.6, u = 0.95772
t = 5.66 , x = 2.65, u = 0.95772
t = 5.66 , x = 2.7, u = 0.95772
t = 5.66 , x = 2.75, u = 0.95772
t = 5.66 , x = 2.8, u = 0.957719
t = 5.66 , x = 2.85, u = 0.957719
t = 5.66 , x = 2.9, u = 0.957719
t = 5.66 , x = 2.95, u = 0.957718
t = 5.66 , x = 3, u = 0.957718
t = 5.66 , x = 3.05, u = 0.957717
t = 5.66 , x = 3.1, u = 0.957717
t = 5.66 , x = 3.15, u = 0.957716
t = 5.66 , x = 3.2, u = 0.957716
t = 5.66 , x = 3.25, u = 0.957715
t = 5.66 , x = 3.3, u = 0.957715
t = 5.66 , x = 3.35, u = 0.957714
t = 5.66 , x = 3.4, u = 0.957713
t = 5.66 , x = 3.45, u = 0.957713
t = 5.66 , x = 3.5, u = 0.957712
t = 5.66 , x = 3.55, u = 0.957711
t = 5.66 , x = 3.6, u = 0.957711
t = 5.66 , x = 3.65, u = 0.95771
t = 5.66 , x = 3.7, u = 0.957709
t = 5.66 , x = 3.75, u = 0.957708
t = 5.66 , x = 3.8, u = 0.957708
t = 5.66 , x = 3.85, u = 0.957707
t = 5.66 , x = 3.9, u = 0.957706
t = 5.66 , x = 3.95, u = 0.957706
t = 5.66 , x = 4, u = 0.957705
t = 5.66 , x = 4.05, u = 0.957704
t = 5.66 , x = 4.1, u = 0.957703
t = 5.66 , x = 4.15, u = 0.957703
t = 5.66 , x = 4.2, u = 0.957702
t = 5.66 , x = 4.25, u = 0.957702
t = 5.66 , x = 4.3, u = 0.957701
t = 5.66 , x = 4.35, u = 0.9577
t = 5.66 , x = 4.4, u = 0.9577
t = 5.66 , x = 4.45, u = 0.957699
t = 5.66 , x = 4.5, u = 0.957699
t = 5.66 , x = 4.55, u = 0.957699
t = 5.66 , x = 4.6, u = 0.957698
t = 5.66 , x = 4.65, u = 0.957698
t = 5.66 , x = 4.7, u = 0.957698
t = 5.66 , x = 4.75, u = 0.957697
t = 5.66 , x = 4.8, u = 0.957697
t = 5.66 , x = 4.85, u = 0.957697
t = 5.66 , x = 4.9, u = 0.957697
t = 5.66 , x = 4.95, u = 0.957697
t = 5.68 , x = 0, u = 0.9585
t = 5.68 , x = 0.05, u = 0.9585
t = 5.68 , x = 0.1, u = 0.9585
t = 5.68 , x = 0.15, u = 0.9585
t = 5.68 , x = 0.2, u = 0.9585
t = 5.68 , x = 0.25, u = 0.958501
t = 5.68 , x = 0.3, u = 0.958501
t = 5.68 , x = 0.35, u = 0.958501
t = 5.68 , x = 0.4, u = 0.958501
t = 5.68 , x = 0.45, u = 0.958502
t = 5.68 , x = 0.5, u = 0.958502
t = 5.68 , x = 0.55, u = 0.958503
t = 5.68 , x = 0.6, u = 0.958503
t = 5.68 , x = 0.65, u = 0.958503
t = 5.68 , x = 0.7, u = 0.958504
t = 5.68 , x = 0.75, u = 0.958505
t = 5.68 , x = 0.8, u = 0.958505
t = 5.68 , x = 0.85, u = 0.958506
t = 5.68 , x = 0.9, u = 0.958506
t = 5.68 , x = 0.95, u = 0.958507
t = 5.68 , x = 1, u = 0.958508
t = 5.68 , x = 1.05, u = 0.958508
t = 5.68 , x = 1.1, u = 0.958509
t = 5.68 , x = 1.15, u = 0.95851
t = 5.68 , x = 1.2, u = 0.95851
t = 5.68 , x = 1.25, u = 0.958511
t = 5.68 , x = 1.3, u = 0.958512
t = 5.68 , x = 1.35, u = 0.958513
t = 5.68 , x = 1.4, u = 0.958513
t = 5.68 , x = 1.45, u = 0.958514
t = 5.68 , x = 1.5, u = 0.958515
t = 5.68 , x = 1.55, u = 0.958515
t = 5.68 , x = 1.6, u = 0.958516
t = 5.68 , x = 1.65, u = 0.958516
t = 5.68 , x = 1.7, u = 0.958517
t = 5.68 , x = 1.75, u = 0.958518
t = 5.68 , x = 1.8, u = 0.958518
t = 5.68 , x = 1.85, u = 0.958519
t = 5.68 , x = 1.9, u = 0.958519
t = 5.68 , x = 1.95, u = 0.95852
t = 5.68 , x = 2, u = 0.95852
t = 5.68 , x = 2.05, u = 0.958521
t = 5.68 , x = 2.1, u = 0.958521
t = 5.68 , x = 2.15, u = 0.958521
t = 5.68 , x = 2.2, u = 0.958521
t = 5.68 , x = 2.25, u = 0.958522
t = 5.68 , x = 2.3, u = 0.958522
t = 5.68 , x = 2.35, u = 0.958522
t = 5.68 , x = 2.4, u = 0.958522
t = 5.68 , x = 2.45, u = 0.958522
t = 5.68 , x = 2.5, u = 0.958522
t = 5.68 , x = 2.55, u = 0.958522
t = 5.68 , x = 2.6, u = 0.958522
t = 5.68 , x = 2.65, u = 0.958522
t = 5.68 , x = 2.7, u = 0.958522
t = 5.68 , x = 2.75, u = 0.958522
t = 5.68 , x = 2.8, u = 0.958521
t = 5.68 , x = 2.85, u = 0.958521
t = 5.68 , x = 2.9, u = 0.958521
t = 5.68 , x = 2.95, u = 0.958521
t = 5.68 , x = 3, u = 0.95852
t = 5.68 , x = 3.05, u = 0.95852
t = 5.68 , x = 3.1, u = 0.958519
t = 5.68 , x = 3.15, u = 0.958519
t = 5.68 , x = 3.2, u = 0.958518
t = 5.68 , x = 3.25, u = 0.958518
t = 5.68 , x = 3.3, u = 0.958517
t = 5.68 , x = 3.35, u = 0.958516
t = 5.68 , x = 3.4, u = 0.958516
t = 5.68 , x = 3.45, u = 0.958515
t = 5.68 , x = 3.5, u = 0.958515
t = 5.68 , x = 3.55, u = 0.958514
t = 5.68 , x = 3.6, u = 0.958513
t = 5.68 , x = 3.65, u = 0.958513
t = 5.68 , x = 3.7, u = 0.958512
t = 5.68 , x = 3.75, u = 0.958511
t = 5.68 , x = 3.8, u = 0.95851
t = 5.68 , x = 3.85, u = 0.95851
t = 5.68 , x = 3.9, u = 0.958509
t = 5.68 , x = 3.95, u = 0.958508
t = 5.68 , x = 4, u = 0.958508
t = 5.68 , x = 4.05, u = 0.958507
t = 5.68 , x = 4.1, u = 0.958506
t = 5.68 , x = 4.15, u = 0.958506
t = 5.68 , x = 4.2, u = 0.958505
t = 5.68 , x = 4.25, u = 0.958505
t = 5.68 , x = 4.3, u = 0.958504
t = 5.68 , x = 4.35, u = 0.958503
t = 5.68 , x = 4.4, u = 0.958503
t = 5.68 , x = 4.45, u = 0.958503
t = 5.68 , x = 4.5, u = 0.958502
t = 5.68 , x = 4.55, u = 0.958502
t = 5.68 , x = 4.6, u = 0.958501
t = 5.68 , x = 4.65, u = 0.958501
t = 5.68 , x = 4.7, u = 0.958501
t = 5.68 , x = 4.75, u = 0.958501
t = 5.68 , x = 4.8, u = 0.9585
t = 5.68 , x = 4.85, u = 0.9585
t = 5.68 , x = 4.9, u = 0.9585
t = 5.68 , x = 4.95, u = 0.9585
t = 5.7 , x = 0, u = 0.959289
t = 5.7 , x = 0.05, u = 0.959289
t = 5.7 , x = 0.1, u = 0.959289
t = 5.7 , x = 0.15, u = 0.959289
t = 5.7 , x = 0.2, u = 0.959289
t = 5.7 , x = 0.25, u = 0.959289
t = 5.7 , x = 0.3, u = 0.959289
t = 5.7 , x = 0.35, u = 0.95929
t = 5.7 , x = 0.4, u = 0.95929
t = 5.7 , x = 0.45, u = 0.95929
t = 5.7 , x = 0.5, u = 0.959291
t = 5.7 , x = 0.55, u = 0.959291
t = 5.7 , x = 0.6, u = 0.959291
t = 5.7 , x = 0.65, u = 0.959292
t = 5.7 , x = 0.7, u = 0.959292
t = 5.7 , x = 0.75, u = 0.959293
t = 5.7 , x = 0.8, u = 0.959294
t = 5.7 , x = 0.85, u = 0.959294
t = 5.7 , x = 0.9, u = 0.959295
t = 5.7 , x = 0.95, u = 0.959295
t = 5.7 , x = 1, u = 0.959296
t = 5.7 , x = 1.05, u = 0.959297
t = 5.7 , x = 1.1, u = 0.959297
t = 5.7 , x = 1.15, u = 0.959298
t = 5.7 , x = 1.2, u = 0.959299
t = 5.7 , x = 1.25, u = 0.959299
t = 5.7 , x = 1.3, u = 0.9593
t = 5.7 , x = 1.35, u = 0.959301
t = 5.7 , x = 1.4, u = 0.959301
t = 5.7 , x = 1.45, u = 0.959302
t = 5.7 , x = 1.5, u = 0.959302
t = 5.7 , x = 1.55, u = 0.959303
t = 5.7 , x = 1.6, u = 0.959304
t = 5.7 , x = 1.65, u = 0.959304
t = 5.7 , x = 1.7, u = 0.959305
t = 5.7 , x = 1.75, u = 0.959305
t = 5.7 , x = 1.8, u = 0.959306
t = 5.7 , x = 1.85, u = 0.959306
t = 5.7 , x = 1.9, u = 0.959307
t = 5.7 , x = 1.95, u = 0.959307
t = 5.7 , x = 2, u = 0.959308
t = 5.7 , x = 2.05, u = 0.959308
t = 5.7 , x = 2.1, u = 0.959309
t = 5.7 , x = 2.15, u = 0.959309
t = 5.7 , x = 2.2, u = 0.959309
t = 5.7 , x = 2.25, u = 0.959309
t = 5.7 , x = 2.3, u = 0.959309
t = 5.7 , x = 2.35, u = 0.95931
t = 5.7 , x = 2.4, u = 0.95931
t = 5.7 , x = 2.45, u = 0.95931
t = 5.7 , x = 2.5, u = 0.95931
t = 5.7 , x = 2.55, u = 0.95931
t = 5.7 , x = 2.6, u = 0.95931
t = 5.7 , x = 2.65, u = 0.95931
t = 5.7 , x = 2.7, u = 0.959309
t = 5.7 , x = 2.75, u = 0.959309
t = 5.7 , x = 2.8, u = 0.959309
t = 5.7 , x = 2.85, u = 0.959309
t = 5.7 , x = 2.9, u = 0.959309
t = 5.7 , x = 2.95, u = 0.959308
t = 5.7 , x = 3, u = 0.959308
t = 5.7 , x = 3.05, u = 0.959307
t = 5.7 , x = 3.1, u = 0.959307
t = 5.7 , x = 3.15, u = 0.959306
t = 5.7 , x = 3.2, u = 0.959306
t = 5.7 , x = 3.25, u = 0.959305
t = 5.7 , x = 3.3, u = 0.959305
t = 5.7 , x = 3.35, u = 0.959304
t = 5.7 , x = 3.4, u = 0.959304
t = 5.7 , x = 3.45, u = 0.959303
t = 5.7 , x = 3.5, u = 0.959302
t = 5.7 , x = 3.55, u = 0.959302
t = 5.7 , x = 3.6, u = 0.959301
t = 5.7 , x = 3.65, u = 0.959301
t = 5.7 , x = 3.7, u = 0.9593
t = 5.7 , x = 3.75, u = 0.959299
t = 5.7 , x = 3.8, u = 0.959299
t = 5.7 , x = 3.85, u = 0.959298
t = 5.7 , x = 3.9, u = 0.959297
t = 5.7 , x = 3.95, u = 0.959297
t = 5.7 , x = 4, u = 0.959296
t = 5.7 , x = 4.05, u = 0.959295
t = 5.7 , x = 4.1, u = 0.959295
t = 5.7 , x = 4.15, u = 0.959294
t = 5.7 , x = 4.2, u = 0.959294
t = 5.7 , x = 4.25, u = 0.959293
t = 5.7 , x = 4.3, u = 0.959292
t = 5.7 , x = 4.35, u = 0.959292
t = 5.7 , x = 4.4, u = 0.959291
t = 5.7 , x = 4.45, u = 0.959291
t = 5.7 , x = 4.5, u = 0.959291
t = 5.7 , x = 4.55, u = 0.95929
t = 5.7 , x = 4.6, u = 0.95929
t = 5.7 , x = 4.65, u = 0.95929
t = 5.7 , x = 4.7, u = 0.959289
t = 5.7 , x = 4.75, u = 0.959289
t = 5.7 , x = 4.8, u = 0.959289
t = 5.7 , x = 4.85, u = 0.959289
t = 5.7 , x = 4.9, u = 0.959289
t = 5.7 , x = 4.95, u = 0.959289
t = 5.72 , x = 0, u = 0.960063
t = 5.72 , x = 0.05, u = 0.960063
t = 5.72 , x = 0.1, u = 0.960063
t = 5.72 , x = 0.15, u = 0.960063
t = 5.72 , x = 0.2, u = 0.960063
t = 5.72 , x = 0.25, u = 0.960063
t = 5.72 , x = 0.3, u = 0.960064
t = 5.72 , x = 0.35, u = 0.960064
t = 5.72 , x = 0.4, u = 0.960064
t = 5.72 , x = 0.45, u = 0.960064
t = 5.72 , x = 0.5, u = 0.960065
t = 5.72 , x = 0.55, u = 0.960065
t = 5.72 , x = 0.6, u = 0.960066
t = 5.72 , x = 0.65, u = 0.960066
t = 5.72 , x = 0.7, u = 0.960067
t = 5.72 , x = 0.75, u = 0.960067
t = 5.72 , x = 0.8, u = 0.960068
t = 5.72 , x = 0.85, u = 0.960068
t = 5.72 , x = 0.9, u = 0.960069
t = 5.72 , x = 0.95, u = 0.960069
t = 5.72 , x = 1, u = 0.96007
t = 5.72 , x = 1.05, u = 0.96007
t = 5.72 , x = 1.1, u = 0.960071
t = 5.72 , x = 1.15, u = 0.960072
t = 5.72 , x = 1.2, u = 0.960072
t = 5.72 , x = 1.25, u = 0.960073
t = 5.72 , x = 1.3, u = 0.960074
t = 5.72 , x = 1.35, u = 0.960074
t = 5.72 , x = 1.4, u = 0.960075
t = 5.72 , x = 1.45, u = 0.960075
t = 5.72 , x = 1.5, u = 0.960076
t = 5.72 , x = 1.55, u = 0.960077
t = 5.72 , x = 1.6, u = 0.960077
t = 5.72 , x = 1.65, u = 0.960078
t = 5.72 , x = 1.7, u = 0.960078
t = 5.72 , x = 1.75, u = 0.960079
t = 5.72 , x = 1.8, u = 0.960079
t = 5.72 , x = 1.85, u = 0.96008
t = 5.72 , x = 1.9, u = 0.96008
t = 5.72 , x = 1.95, u = 0.960081
t = 5.72 , x = 2, u = 0.960081
t = 5.72 , x = 2.05, u = 0.960081
t = 5.72 , x = 2.1, u = 0.960082
t = 5.72 , x = 2.15, u = 0.960082
t = 5.72 , x = 2.2, u = 0.960082
t = 5.72 , x = 2.25, u = 0.960083
t = 5.72 , x = 2.3, u = 0.960083
t = 5.72 , x = 2.35, u = 0.960083
t = 5.72 , x = 2.4, u = 0.960083
t = 5.72 , x = 2.45, u = 0.960083
t = 5.72 , x = 2.5, u = 0.960083
t = 5.72 , x = 2.55, u = 0.960083
t = 5.72 , x = 2.6, u = 0.960083
t = 5.72 , x = 2.65, u = 0.960083
t = 5.72 , x = 2.7, u = 0.960083
t = 5.72 , x = 2.75, u = 0.960083
t = 5.72 , x = 2.8, u = 0.960082
t = 5.72 , x = 2.85, u = 0.960082
t = 5.72 , x = 2.9, u = 0.960082
t = 5.72 , x = 2.95, u = 0.960081
t = 5.72 , x = 3, u = 0.960081
t = 5.72 , x = 3.05, u = 0.960081
t = 5.72 , x = 3.1, u = 0.96008
t = 5.72 , x = 3.15, u = 0.96008
t = 5.72 , x = 3.2, u = 0.960079
t = 5.72 , x = 3.25, u = 0.960079
t = 5.72 , x = 3.3, u = 0.960078
t = 5.72 , x = 3.35, u = 0.960078
t = 5.72 , x = 3.4, u = 0.960077
t = 5.72 , x = 3.45, u = 0.960077
t = 5.72 , x = 3.5, u = 0.960076
t = 5.72 , x = 3.55, u = 0.960075
t = 5.72 , x = 3.6, u = 0.960075
t = 5.72 , x = 3.65, u = 0.960074
t = 5.72 , x = 3.7, u = 0.960074
t = 5.72 , x = 3.75, u = 0.960073
t = 5.72 , x = 3.8, u = 0.960072
t = 5.72 , x = 3.85, u = 0.960072
t = 5.72 , x = 3.9, u = 0.960071
t = 5.72 , x = 3.95, u = 0.96007
t = 5.72 , x = 4, u = 0.96007
t = 5.72 , x = 4.05, u = 0.960069
t = 5.72 , x = 4.1, u = 0.960069
t = 5.72 , x = 4.15, u = 0.960068
t = 5.72 , x = 4.2, u = 0.960068
t = 5.72 , x = 4.25, u = 0.960067
t = 5.72 , x = 4.3, u = 0.960067
t = 5.72 , x = 4.35, u = 0.960066
t = 5.72 , x = 4.4, u = 0.960066
t = 5.72 , x = 4.45, u = 0.960065
t = 5.72 , x = 4.5, u = 0.960065
t = 5.72 , x = 4.55, u = 0.960064
t = 5.72 , x = 4.6, u = 0.960064
t = 5.72 , x = 4.65, u = 0.960064
t = 5.72 , x = 4.7, u = 0.960064
t = 5.72 , x = 4.75, u = 0.960063
t = 5.72 , x = 4.8, u = 0.960063
t = 5.72 , x = 4.85, u = 0.960063
t = 5.72 , x = 4.9, u = 0.960063
t = 5.72 , x = 4.95, u = 0.960063
t = 5.74 , x = 0, u = 0.960823
t = 5.74 , x = 0.05, u = 0.960823
t = 5.74 , x = 0.1, u = 0.960823
t = 5.74 , x = 0.15, u = 0.960823
t = 5.74 , x = 0.2, u = 0.960823
t = 5.74 , x = 0.25, u = 0.960823
t = 5.74 , x = 0.3, u = 0.960824
t = 5.74 , x = 0.35, u = 0.960824
t = 5.74 , x = 0.4, u = 0.960824
t = 5.74 , x = 0.45, u = 0.960825
t = 5.74 , x = 0.5, u = 0.960825
t = 5.74 , x = 0.55, u = 0.960825
t = 5.74 , x = 0.6, u = 0.960826
t = 5.74 , x = 0.65, u = 0.960826
t = 5.74 , x = 0.7, u = 0.960827
t = 5.74 , x = 0.75, u = 0.960827
t = 5.74 , x = 0.8, u = 0.960827
t = 5.74 , x = 0.85, u = 0.960828
t = 5.74 , x = 0.9, u = 0.960829
t = 5.74 , x = 0.95, u = 0.960829
t = 5.74 , x = 1, u = 0.96083
t = 5.74 , x = 1.05, u = 0.96083
t = 5.74 , x = 1.1, u = 0.960831
t = 5.74 , x = 1.15, u = 0.960831
t = 5.74 , x = 1.2, u = 0.960832
t = 5.74 , x = 1.25, u = 0.960833
t = 5.74 , x = 1.3, u = 0.960833
t = 5.74 , x = 1.35, u = 0.960834
t = 5.74 , x = 1.4, u = 0.960834
t = 5.74 , x = 1.45, u = 0.960835
t = 5.74 , x = 1.5, u = 0.960836
t = 5.74 , x = 1.55, u = 0.960836
t = 5.74 , x = 1.6, u = 0.960837
t = 5.74 , x = 1.65, u = 0.960837
t = 5.74 , x = 1.7, u = 0.960838
t = 5.74 , x = 1.75, u = 0.960838
t = 5.74 , x = 1.8, u = 0.960839
t = 5.74 , x = 1.85, u = 0.960839
t = 5.74 , x = 1.9, u = 0.96084
t = 5.74 , x = 1.95, u = 0.96084
t = 5.74 , x = 2, u = 0.96084
t = 5.74 , x = 2.05, u = 0.960841
t = 5.74 , x = 2.1, u = 0.960841
t = 5.74 , x = 2.15, u = 0.960841
t = 5.74 , x = 2.2, u = 0.960842
t = 5.74 , x = 2.25, u = 0.960842
t = 5.74 , x = 2.3, u = 0.960842
t = 5.74 , x = 2.35, u = 0.960842
t = 5.74 , x = 2.4, u = 0.960842
t = 5.74 , x = 2.45, u = 0.960842
t = 5.74 , x = 2.5, u = 0.960842
t = 5.74 , x = 2.55, u = 0.960842
t = 5.74 , x = 2.6, u = 0.960842
t = 5.74 , x = 2.65, u = 0.960842
t = 5.74 , x = 2.7, u = 0.960842
t = 5.74 , x = 2.75, u = 0.960842
t = 5.74 , x = 2.8, u = 0.960842
t = 5.74 , x = 2.85, u = 0.960841
t = 5.74 , x = 2.9, u = 0.960841
t = 5.74 , x = 2.95, u = 0.960841
t = 5.74 , x = 3, u = 0.96084
t = 5.74 , x = 3.05, u = 0.96084
t = 5.74 , x = 3.1, u = 0.96084
t = 5.74 , x = 3.15, u = 0.960839
t = 5.74 , x = 3.2, u = 0.960839
t = 5.74 , x = 3.25, u = 0.960838
t = 5.74 , x = 3.3, u = 0.960838
t = 5.74 , x = 3.35, u = 0.960837
t = 5.74 , x = 3.4, u = 0.960837
t = 5.74 , x = 3.45, u = 0.960836
t = 5.74 , x = 3.5, u = 0.960836
t = 5.74 , x = 3.55, u = 0.960835
t = 5.74 , x = 3.6, u = 0.960834
t = 5.74 , x = 3.65, u = 0.960834
t = 5.74 , x = 3.7, u = 0.960833
t = 5.74 , x = 3.75, u = 0.960833
t = 5.74 , x = 3.8, u = 0.960832
t = 5.74 , x = 3.85, u = 0.960831
t = 5.74 , x = 3.9, u = 0.960831
t = 5.74 , x = 3.95, u = 0.96083
t = 5.74 , x = 4, u = 0.96083
t = 5.74 , x = 4.05, u = 0.960829
t = 5.74 , x = 4.1, u = 0.960829
t = 5.74 , x = 4.15, u = 0.960828
t = 5.74 , x = 4.2, u = 0.960827
t = 5.74 , x = 4.25, u = 0.960827
t = 5.74 , x = 4.3, u = 0.960827
t = 5.74 , x = 4.35, u = 0.960826
t = 5.74 , x = 4.4, u = 0.960826
t = 5.74 , x = 4.45, u = 0.960825
t = 5.74 , x = 4.5, u = 0.960825
t = 5.74 , x = 4.55, u = 0.960825
t = 5.74 , x = 4.6, u = 0.960824
t = 5.74 , x = 4.65, u = 0.960824
t = 5.74 , x = 4.7, u = 0.960824
t = 5.74 , x = 4.75, u = 0.960823
t = 5.74 , x = 4.8, u = 0.960823
t = 5.74 , x = 4.85, u = 0.960823
t = 5.74 , x = 4.9, u = 0.960823
t = 5.74 , x = 4.95, u = 0.960823
t = 5.76 , x = 0, u = 0.961569
t = 5.76 , x = 0.05, u = 0.961569
t = 5.76 , x = 0.1, u = 0.961569
t = 5.76 , x = 0.15, u = 0.961569
t = 5.76 , x = 0.2, u = 0.96157
t = 5.76 , x = 0.25, u = 0.96157
t = 5.76 , x = 0.3, u = 0.96157
t = 5.76 , x = 0.35, u = 0.96157
t = 5.76 , x = 0.4, u = 0.96157
t = 5.76 , x = 0.45, u = 0.961571
t = 5.76 , x = 0.5, u = 0.961571
t = 5.76 , x = 0.55, u = 0.961571
t = 5.76 , x = 0.6, u = 0.961572
t = 5.76 , x = 0.65, u = 0.961572
t = 5.76 , x = 0.7, u = 0.961573
t = 5.76 , x = 0.75, u = 0.961573
t = 5.76 , x = 0.8, u = 0.961573
t = 5.76 , x = 0.85, u = 0.961574
t = 5.76 , x = 0.9, u = 0.961575
t = 5.76 , x = 0.95, u = 0.961575
t = 5.76 , x = 1, u = 0.961576
t = 5.76 , x = 1.05, u = 0.961576
t = 5.76 , x = 1.1, u = 0.961577
t = 5.76 , x = 1.15, u = 0.961577
t = 5.76 , x = 1.2, u = 0.961578
t = 5.76 , x = 1.25, u = 0.961578
t = 5.76 , x = 1.3, u = 0.961579
t = 5.76 , x = 1.35, u = 0.96158
t = 5.76 , x = 1.4, u = 0.96158
t = 5.76 , x = 1.45, u = 0.961581
t = 5.76 , x = 1.5, u = 0.961581
t = 5.76 , x = 1.55, u = 0.961582
t = 5.76 , x = 1.6, u = 0.961582
t = 5.76 , x = 1.65, u = 0.961583
t = 5.76 , x = 1.7, u = 0.961583
t = 5.76 , x = 1.75, u = 0.961584
t = 5.76 , x = 1.8, u = 0.961584
t = 5.76 , x = 1.85, u = 0.961585
t = 5.76 , x = 1.9, u = 0.961585
t = 5.76 , x = 1.95, u = 0.961585
t = 5.76 , x = 2, u = 0.961586
t = 5.76 , x = 2.05, u = 0.961586
